dataset,split,point_index,t,measured_X,measured_Y,measured_Z,ref_X,ref_Y,ref_Z
Dataset01,all,2236,223.60000000000002,3.468695,1.7730983,0.079250358,3.4686097073736972,1.773471630522664,0.07893159732651023
Dataset01,all,2237,223.70000000000002,3.473851,1.757962,0.10172453,3.4735001374100274,1.758775146238084,0.10132077847558164
Dataset01,all,2238,223.8,3.4828467,1.7469295,0.11770894,3.482358423877188,1.7475177229852483,0.11760594701063441
Dataset01,all,2239,223.9,3.4827834,1.7351083,0.13142992,3.4827073361418064,1.7356663521277411,0.13144201126473448
Dataset01,all,2240,224.0,3.4834534,1.7343249,0.14193074,3.4833710039560435,1.734375899760188,0.14207925809477906
Dataset01,all,2241,224.10000000000002,3.4752878,1.7335746,0.15484626,3.475576950912379,1.7335986958405372,0.15488734901116977
Dataset01,all,2242,224.20000000000002,3.4686797,1.7343108,0.16897606,3.468893691254832,1.7342703042329597,0.16895891853517037
Dataset01,all,2243,224.3,3.4643732,1.7303613,0.18822897,3.464469755468612,1.7305150276697459,0.18799973872466835
Dataset01,all,2244,224.4,3.4622169,1.7242455,0.20186635,3.4622111838190825,1.724482600796006,0.201880740080548
Dataset01,all,2245,224.5,3.4398307,1.7097753,0.22345645,3.440655441901795,1.7103387908818293,0.22315165771391263
Dataset01,all,2246,224.60000000000002,3.4148678,1.6907361,0.23756495,3.4157581358324083,1.6914502749494242,0.23758317025095232
Dataset01,all,2247,224.70000000000002,3.4046179,1.6831506,0.25364039,3.4048234144345786,1.6833338529978115,0.25358917023144495
Dataset01,all,2248,224.8,3.4121301,1.6857277,0.26213832,3.4115563143004035,1.6854533767327264,0.26240133798489595
Dataset01,all,2249,224.9,3.4315721,1.6919369,0.26661771,3.4305263760158935,1.6915188555220582,0.2670354998502098
Dataset01,all,2250,225.0,3.4475964,1.6952262,0.26372935,3.446767104988405,1.6949605913034296,0.26441938195193826
Dataset01,all,2251,225.10000000000002,3.4520031,1.6896446,0.26206897,3.4517370768835565,1.6897751782746209,0.262656930257636
Dataset01,all,2252,225.20000000000002,3.4460564,1.677096,0.25621838,3.44626467096776,1.6775183325599505,0.2569215161458725
Dataset01,all,2253,225.3,3.4391577,1.6768068,0.25213735,3.4394058690805767,1.6766973080859757,0.25270841658592313
Dataset01,all,2254,225.4,3.4377476,1.6797029,0.25124063,3.437748561637861,1.6794500799940097,0.25162309006679723
Dataset01,all,2255,225.5,3.4413106,1.6827409,0.24532324,3.4410962210970744,1.682499277963558,0.24587021265165368
Dataset01,all,2256,225.60000000000002,3.4508561,1.6933087,0.24443693,3.4504056285727045,1.6927789993939402,0.24473356397790433
Dataset01,all,2257,225.70000000000002,3.4593291,1.6989933,0.24084064,3.458954024920812,1.6987011768093294,0.2412117565493183
Dataset01,all,2258,225.8,3.464706,1.7071034,0.23650867,3.4644957590309913,1.7067475886071273,0.23687949092361305
Dataset01,all,2259,225.9,3.4710072,1.7078852,0.24502708,3.470784735690474,1.7078612481313873,0.24483434361298506
Dataset01,all,2260,226.0,3.4741591,1.7044863,0.25114044,3.474086191702876,1.7046505933043317,0.25104113810730194
Dataset01,all,2261,226.10000000000002,3.4807759,1.7080621,0.2585844,3.4805729083345747,1.7079316421002235,0.2584431028217479
Dataset01,all,2262,226.20000000000002,3.4872507,1.7071668,0.267558,3.4870666337198784,1.7072203960139536,0.2673647297328251
Dataset01,all,2263,226.3,3.497339,1.7098457,0.27569061,3.49702343105118,1.7097546401986201,0.2755474251138376
Dataset01,all,2264,226.4,3.5065615,1.7156993,0.28484382,3.5063048662854297,1.7154796397761956,0.2846736199517006
Dataset01,all,2265,226.5,3.5135112,1.7133441,0.29352963,3.513374017976742,1.713477564981095,0.29339304485520395
Dataset01,all,2266,226.60000000000002,3.5197162,1.7049329,0.30397957,3.519627107983231,1.7053185175094216,0.3037840326371537
Dataset01,all,2267,226.70000000000002,3.5283526,1.6981078,0.31011874,3.5281733256070535,1.698403395181279,0.31011627840170986
Dataset01,all,2268,226.8,3.5403657,1.6926768,0.31538365,3.540059753017627,1.6928843556504127,0.3154254222734731
Dataset01,all,2269,226.9,3.5554555,1.690905,0.30723201,3.555045249295551,1.690939194173135,0.30782502838987263
Dataset01,all,2270,227.0,3.5750556,1.6894081,0.30276706,3.574492327121945,1.6894207054096664,0.3031769390591871
Dataset01,all,2271,227.10000000000002,3.5925943,1.6838138,0.2962281,3.592160868592458,1.6839933219543355,0.29667872506651105
Dataset01,all,2272,227.20000000000002,3.6023946,1.6735786,0.30713249,3.6023249668785002,1.6739400638992428,0.30682461721554066
Dataset01,all,2273,227.3,3.6044748,1.6638078,0.31190465,3.6047448203799233,1.6641247919257696,0.3118463151641403
Dataset01,all,2274,227.4,3.6025278,1.6580128,0.31084804,3.6029533614191083,1.6581352341845568,0.3110456344999062
Dataset01,all,2275,227.5,3.5971664,1.6572629,0.30406618,3.597700517768671,1.6571581646292846,0.3044924574754154
Dataset01,all,2276,227.60000000000002,3.5950983,1.6600892,0.30160351,3.595452594485525,1.6598371483734795,0.3018224092688864
Dataset01,all,2277,227.70000000000002,3.5973346,1.6536437,0.3004657,3.5974718187512766,1.6537907749209728,0.3006015406223452
Dataset01,all,2278,227.8,3.607614,1.6521926,0.29623037,3.6073981590918893,1.6521368381238795,0.29647817245945496
Dataset01,all,2279,227.9,3.6228827,1.6470987,0.28868797,3.6224661740786077,1.6471898447748021,0.2890542488385815
Dataset01,all,2280,228.0,3.6332718,1.6378796,0.27991213,3.633086029037475,1.6381386230362638,0.2803008911120974
Dataset01,all,2281,228.10000000000002,3.6385027,1.6340948,0.27306791,3.6385560064073337,1.6341131460341198,0.27334264601714503
Dataset01,all,2282,228.20000000000002,3.6443498,1.6288539,0.25655933,3.6443827153558503,1.6289206965317207,0.257202913555913
Dataset01,all,2283,228.3,3.6437208,1.6189126,0.24097612,3.644016919791666,1.6191691438679285,0.24153831109627089
Dataset01,all,2284,228.4,3.6446587,1.6146123,0.22903636,3.6448741723045903,1.6146207707183227,0.22939390809007656
Dataset01,all,2285,228.5,3.6370919,1.6090835,0.21686767,3.6376351607570765,1.6091316282214456,0.21719374998772933
Dataset01,all,2286,228.60000000000002,3.6225896,1.6134276,0.20105562,3.6233830194495122,1.6130658954736714,0.20150102020873806
Dataset01,all,2287,228.70000000000002,3.6020941,1.6211798,0.18822293,3.603072905208005,1.6206935145262273,0.18850995229822545
Dataset01,all,2288,228.8,3.5790616,1.6286633,0.17319225,3.580063772610598,1.6282271175129626,0.17353730831298408
Dataset01,all,2289,228.9,3.5579983,1.6391518,0.16694515,3.558829229508488,1.6386333862946867,0.16689908548056998
Dataset01,all,2290,229.0,3.5402451,1.6528616,0.15148787,3.540857022320218,1.6522540471129203,0.15180963208564943
Dataset01,all,2291,229.10000000000002,3.5236254,1.6552545,0.15146127,3.524125983580779,1.6551650834786358,0.15113271335322934
Dataset01,all,2292,229.20000000000002,3.5100332,1.6561232,0.15582455,3.510358898428849,1.656126116872718,0.15531800349615732
Dataset01,all,2293,229.3,3.497531,1.6541431,0.14433267,3.4977749651571344,1.6542670261489323,0.1445185534403427
Dataset01,all,2294,229.4,3.4879183,1.6529823,0.14213966,3.488017594972585,1.6530661790119834,0.14195378665768651
Dataset01,all,2295,229.5,3.483842,1.6571667,0.13802088,3.483698025607513,1.6570209075104483,0.13791596403073678
Dataset01,all,2296,229.60000000000002,3.475178,1.6561989,0.13266198,3.4752262376329948,1.656269321823141,0.13262106469310428
Dataset01,all,2297,229.70000000000002,3.4651609,1.6570189,0.13761343,3.4652684762083497,1.6570181242181095,0.13715373416625867
Dataset01,all,2298,229.8,3.4682322,1.6711218,0.13361283,3.4677927690685664,1.6705704542230735,0.13354673921371205
Dataset01,all,2299,229.9,3.4719507,1.6746646,0.13769099,3.471501932814792,1.6745760540168875,0.13731401274080082
Dataset01,all,2300,230.0,3.4681973,1.6789833,0.1405125,3.468096996126885,1.678889884710371,0.1402087541266271
Dataset01,all,2301,230.10000000000002,3.4541584,1.6809157,0.13846415,3.454505683811246,1.6809289633935491,0.1383918103401047
Dataset01,all,2302,230.20000000000002,3.4280283,1.6830856,0.15222673,3.4288610684832523,1.6830922646597943,0.15151855636145758
Dataset01,all,2303,230.3,3.4160931,1.6836028,0.158815,3.4162849518145,1.6836767344726056,0.15844074314699758
Dataset01,all,2304,230.4,3.4199354,1.6785027,0.15426679,3.4194328354030774,1.6788043168812945,0.15439948831216982
Dataset01,all,2305,230.5,3.4331051,1.6781872,0.14070104,3.432234936380501,1.678273527425585,0.14121441906442234
Dataset01,all,2306,230.60000000000002,3.4387989,1.6806991,0.13214293,3.438300859809839,1.6806521261791594,0.1324189010410805
Dataset01,all,2307,230.70000000000002,3.4419548,1.6734213,0.13000441,3.44162197906305,1.6737767621509354,0.12998082619090937
Dataset01,all,2308,230.8,3.4487666,1.6555642,0.14615042,3.448320068997731,1.656340200945387,0.14536268508342154
Dataset01,all,2309,230.9,3.4514375,1.6362065,0.15063534,3.451197575655921,1.6369912468742984,0.15036846303307483
Dataset01,all,2310,231.0,3.4471646,1.6326297,0.14400738,3.4472413021668626,1.6326928365330022,0.144244442028873
Dataset01,all,2311,231.10000000000002,3.4455581,1.6416846,0.13378058,3.4455309465781214,1.6411913950142538,0.13416528727136073
Dataset01,all,2312,231.20000000000002,3.453376,1.6702672,0.12162948,3.4529584260589306,1.6689906420595473,0.12206468556758271
Dataset01,all,2313,231.3,3.45954,1.6826428,0.12614484,3.4592124447403867,1.6821181443213786,0.12585538425328488
Dataset01,all,2314,231.4,3.4667031,1.69101,0.12741762,3.4663678056938414,1.690729274634885,0.12725827362370667
Dataset01,all,2315,231.5,3.4634953,1.6916821,0.1338634,3.463617767042101,1.6917542243208306,0.13351058649807768
Dataset01,all,2316,231.60000000000002,3.4546146,1.693324,0.13547821,3.454978736183607,1.693364135371402,0.13534865804463428
Dataset01,all,2317,231.70000000000002,3.4471306,1.7013151,0.13220654,3.4474140420263217,1.7010884698194368,0.13229944703586263
Dataset01,all,2318,231.8,3.4424683,1.7037174,0.13692579,3.442606325379988,1.703730798295875,0.13668993667447682
Dataset01,all,2319,231.9,3.4474926,1.7025683,0.13798221,3.4472126794654327,1.7027368166499148,0.1379052513389749
Dataset01,all,2320,232.0,3.4574921,1.6965533,0.13753536,3.457015219520341,1.6969135491300056,0.13753392748249135
Dataset01,all,2321,232.10000000000002,3.4601374,1.6938591,0.13444291,3.459998946186476,1.694057610892019,0.1345538099950272
Dataset01,all,2322,232.20000000000002,3.4621403,1.6978686,0.13999382,3.4620548626412018,1.6977659955431181,0.13974288213428765
Dataset01,all,2323,232.3,3.4611116,1.702882,0.14462172,3.461161111869448,1.702734902460851,0.14441670949752244
Dataset01,all,2324,232.4,3.4624296,1.7123398,0.14489181,3.4623834166814427,1.7120209664322241,0.1448869997584738
Dataset01,all,2325,232.5,3.4565004,1.7182518,0.14896524,3.456753294522675,1.718101045792198,0.14881229537240698
Dataset01,all,2326,232.60000000000002,3.4576583,1.7180433,0.15228126,3.457608332664739,1.7181655381810588,0.15216732729363086
Dataset01,all,2327,232.70000000000002,3.4515596,1.7199937,0.14573362,3.4518008994638443,1.7200270743514203,0.14603835869849893
Dataset01,all,2328,232.8,3.4432326,1.7216016,0.14683631,3.4435558780123423,1.7216424019579915,0.14681518595854598
Dataset01,all,2329,232.9,3.430883,1.7168316,0.15176525,3.431346168037725,1.7171319881065812,0.15157483680287234
Dataset01,all,2330,233.0,3.4212602,1.7160509,0.14908699,3.421574638785507,1.7161702190073687,0.14922056201827863
Dataset01,all,2331,233.10000000000002,3.4030494,1.7047855,0.13893224,3.403683267430124,1.7053188414989482,0.13937532550103796
Dataset01,all,2332,233.20000000000002,3.3922083,1.7001992,0.12318025,3.3924938952410404,1.7004257747810532,0.12382665616063637
Dataset01,all,2333,233.3,3.3936704,1.6997578,0.093293503,3.3934083913375184,1.6997802399210873,0.0944724216226654
Dataset01,all,2334,233.4,3.4177069,1.7067224,0.058227735,3.4165152762615234,1.7064290071895687,0.05953510236273777
Dataset01,all,2335,233.5,3.4561638,1.7121576,0.0069088925,3.45444744988712,1.7119408907010156,0.008773008383570466
Dataset01,all,2336,233.60000000000002,3.4829662,1.7181393,-0.043554079,3.481864637621378,1.7179228981115222,-0.04187158060040383
Dataset01,all,2337,233.70000000000002,3.5024474,1.7200758,-0.090026265,3.5017731034501094,1.7200458616544638,-0.08866860124066334
Dataset01,all,2338,233.8,3.5224163,1.7206469,-0.12383244,3.521800745530585,1.7206836696669692,-0.1231337301662454
Dataset01,all,2339,233.9,3.5385906,1.7127983,-0.15329359,3.5381898330852306,1.7131816575641454,-0.15286466435195686
Dataset01,all,2340,234.0,3.5492778,1.6979746,-0.18408488,3.549148538007832,1.6986250453685958,-0.18365118329694305
Dataset01,all,2341,234.10000000000002,3.551323,1.6818975,-0.20978433,3.551573014358019,1.6825515728417153,-0.20959977731007226
Dataset01,all,2342,234.20000000000002,3.547943,1.6634013,-0.22049066,3.5484096508584533,1.664095873685152,-0.22095136360977052
Dataset01,all,2343,234.3,3.5424659,1.6439312,-0.23451271,3.542985577695687,1.6446045258928705,-0.2348214629172189
Dataset01,all,2344,234.4,3.5442937,1.6272373,-0.23777464,3.5444671624574013,1.6277341305714634,-0.23849276987605944
Dataset01,all,2345,234.5,3.5578401,1.6145986,-0.23851629,3.5575003316285416,1.6148758235860474,-0.23929000623039373
Dataset01,all,2346,234.60000000000002,3.5750909,1.612379,-0.24652783,3.574608077543331,1.6121923739230306,-0.2469338104570238
Dataset01,all,2347,234.70000000000002,3.5796167,1.6194726,-0.2545439,3.5796965251506494,1.6188997766559887,-0.254897662744303
Dataset01,all,2348,234.8,3.5667579,1.6266414,-0.25855386,3.567570509654942,1.626101570542948,-0.25903853102948765
Dataset01,all,2349,234.9,3.5424821,1.6300397,-0.26575346,3.5437218972119147,1.6297057259495247,-0.26606799404186426
Dataset01,all,2350,235.0,3.5123039,1.6300417,-0.26928723,3.513692102194905,1.6298865853233662,-0.26971734144596243
Dataset01,all,2351,235.10000000000002,3.4904413,1.6374787,-0.27096279,3.4913666725595256,1.6370384731599037,-0.2714352290896072
Dataset01,all,2352,235.20000000000002,3.4719419,1.6429888,-0.27100258,3.4726254760956103,1.6426562480878117,-0.27150131047011944
Dataset01,all,2353,235.3,3.4605329,1.6463503,-0.2745006,3.4608520649294623,1.6461409825226565,-0.27481252797487116
Dataset01,all,2354,235.4,3.4554939,1.6517357,-0.29276436,3.455506395529576,1.6514670192973087,-0.29243141083439644
Dataset01,all,2355,235.5,3.4495136,1.6571112,-0.29675564,3.4495511290327343,1.6568648790894613,-0.29701484462353883
Dataset01,all,2356,235.60000000000002,3.4447631,1.6657549,-0.30334421,3.444747543833878,1.665397109520681,-0.30349719638868106
Dataset01,all,2357,235.70000000000002,3.4492547,1.6711672,-0.31185207,3.448857280530541,1.670970547727371,-0.3119076439953445
Dataset01,all,2358,235.8,3.4639818,1.6721352,-0.32442438,3.4631826764279743,1.672146305859403,-0.324303297745555
Dataset01,all,2359,235.9,3.4865556,1.6688021,-0.32231089,3.4854889329907506,1.66899811475813,-0.32279907083915704
Dataset01,all,2360,236.0,3.5109445,1.664518,-0.31918714,3.50988882348635,1.6647430521878972,-0.31969776743232003
Dataset01,all,2361,236.10000000000002,3.5320556,1.6620098,-0.31171919,3.5312314006516026,1.6621423850021648,-0.3123635000057968
Dataset01,all,2362,236.20000000000002,3.5488946,1.6571434,-0.30656582,3.548330947277086,1.6573573695505073,-0.3070616923925144
Dataset01,all,2363,236.3,3.552656,1.6557152,-0.29234781,3.552693516261154,1.6557713242919554,-0.2931663004568055
Dataset01,all,2364,236.4,3.5424701,1.66144,-0.28538551,3.5431040982844193,1.6611895734789346,-0.2858437940928554
Dataset01,all,2365,236.5,3.5273097,1.670339,-0.27577199,3.5281158366910685,1.6699677904862,-0.2762831237797698
Dataset01,all,2366,236.60000000000002,3.5167841,1.6760816,-0.26244147,3.517333017471392,1.675869270733675,-0.2630616321552955
Dataset01,all,2367,236.70000000000002,3.5241631,1.6750255,-0.25658018,3.523913288177256,1.6751193403195113,-0.2568405349567856
Dataset01,all,2368,236.8,3.5370663,1.672136,-0.24835411,3.53657845548934,1.6723095411463906,-0.24867349436786754
Dataset01,all,2369,236.9,3.5498288,1.664979,-0.23240093,3.5493812440774644,1.6653160332734112,-0.23301236279637483
Dataset01,all,2370,237.0,3.5535613,1.6652327,-0.21307312,3.5535283900280614,1.6652402966522835,-0.21378021870325797
Dataset01,all,2371,237.10000000000002,3.5469008,1.6699667,-0.20805242,3.5473165191565696,1.669775282977587,-0.20810931375685796
Dataset01,all,2372,237.20000000000002,3.5307965,1.6784488,-0.19656136,3.5315823696289086,1.6781120113104189,-0.1968530743591097
Dataset01,all,2373,237.3,3.5194716,1.6873441,-0.19387235,3.520004293278941,1.6870148636188564,-0.1937843136965922
Dataset01,all,2374,237.4,3.5134919,1.68726,-0.17885249,3.513745376061975,1.6873312284983468,-0.17926523789078522
Dataset01,all,2375,237.5,3.5134474,1.6712265,-0.17389202,3.513421613315884,1.6719654274887419,-0.17387314773270227
Dataset01,all,2376,237.60000000000002,3.5158155,1.6569981,-0.16882513,3.5156810592668015,1.6576230248440256,-0.16879456231077608
Dataset01,all,2377,237.70000000000002,3.5189405,1.646551,-0.15813342,3.5187825779584725,1.6469585561554696,-0.15833707877795386
Dataset01,all,2378,237.8,3.5142936,1.6392802,-0.16109341,3.5144695160214,1.6395108113696215,-0.16072532050262003
Dataset01,all,2379,237.9,3.5069166,1.637562,-0.16100799,3.5072028786573104,1.6375354181471022,-0.16077532585364357
Dataset01,all,2380,238.0,3.5022583,1.6410261,-0.1591667,3.5024110294963307,1.6407776410105814,-0.15903314980937824
Dataset01,all,2381,238.10000000000002,3.4954235,1.6442559,-0.16104942,3.4956465985373573,1.6440305162344824,-0.16077852942066007
Dataset01,all,2382,238.20000000000002,3.491358,1.6581225,-0.17271161,3.4914495513502133,1.6574799393085333,-0.17205641148736545
Dataset01,all,2383,238.3,3.4810377,1.680022,-0.17477894,3.4813734225158712,1.67908936239014,-0.17456302741228397
Dataset01,all,2384,238.4,3.4766667,1.6939634,-0.18134789,3.4767366907349984,1.693431638668392,-0.1809840792517561
Dataset01,all,2385,238.5,3.4804773,1.700426,-0.1819917,3.4801926190071013,1.700267437962234,-0.1818991452672104
Dataset01,all,2386,238.60000000000002,3.4871311,1.6966823,-0.17189356,3.4867404109060196,1.6969743704097573,-0.17226352686404053
Dataset01,all,2387,238.70000000000002,3.4972611,1.6893813,-0.16504526,3.4967581819237155,1.6898121093625604,-0.16526669776342373
Dataset01,all,2388,238.8,3.505475,1.6887269,-0.16199849,3.505092133257574,1.6888502428691698,-0.16203694260249069
